Project ID,Project Name,Owner,Developer,Address,Zip Code,Unit Type,Tenure,City Amount,Longitude,Latitude,Property Manager Phone Number,Property Manager Email
5569,North Burnet Gateway Plaza,Dailey Robson Enterprises LLC; CCP Burnet LLC,Dailey Robson Enterprises LLC; CCP Burnet LLC,10615 Burnet Road,78758,Non-Residential,Non-Residential,0,-97.72192,30.39005,,
5568,The Standard II,LCD-Austin Property Owner LLC,LCD-Austin Property Owner LLC,801 W 24th Street,78705,Multifamily,Rental,0,-97.7463,30.28786,,
5567,Burnet Place,"Project Transitions, Inc",Big Red Dog,8007 Burnet Rd,78757,Multifamily,Rental,0,-97.72979288,30.35870355,,
5566,City Heights,McDowell Housing Partners,McDowell Housing Partners,4400 Nuckols Crossing Rd,78744,Multifamily,Rental,0,-97.735903,30.202066,,
5565,Anderson Creek Apartments,McDowell Housing Partners,McDowell Housing Partners,1700 E Anderson Lane,78752,Multifamily,Rental,0,-97.68281,30.32985,,
5564,Bridge at Canyon View,LDG Multifamily LLC,LDG Development LLC,4506 E William Cannon Drive,78744,Multifamily,Rental,0,-97.753987,30.183906,,
5563,1311 South Lamar,"Seamless 290 West DE, Ltd and Seamless GCW, Ltd","Seamless 290 West DE, Ltd and Seamless GCW, Ltd",1311 S Lamar Boulevard,78704,Multifamily,Rental,0,-97.762515,30.253359,,
5561,2711 W Anderson Lane,Michigan RV Resort LLC and PP Anderson Lane LLC,Ardent Residential,2711 W Anderson Lane,78757,Multifamily,Rental,0,-97.73674,30.35835,,
5560,Domain Tower II,SL Domain LP,SL Domain LP,10702 Domain Drive,78758,Non-Residential,Non-Residential,0,-97.72694697,30.39556917,,
5559,Hanover Republic Square,"Fifth and Lavaca Republic Square, LP",Simms & Stein Family Trust,303 W 5th Street,78701,Multifamily,Rental,0,-97.745876,30.267592,,
5557,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5556,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27436963,,
5555,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719825,30.275032,,
5554,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719825,30.275032,,
5553,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719825,30.275032,,
5552,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719825,30.275032,,
5551,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5550,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719825,30.275032,,
5549,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.719825,30.275032,,
5548,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5547,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5546,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5545,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5544,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5543,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5542,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5541,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5540,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,0,-97.72018,30.27438,,
5539,LDG - Moonlight,"Bradsher Family Trust and MVE Ventures, LTD",Momark Development LLC,8901 Nuckols Crossing Rc,78744,Multifamily,Rental,0,-97.759366,30.157302,,
5538,Enclave at Estancia - Phase V (Lennar Homes),SLF III Onion Creek LP,"Estancia Villas, LLC",Undisclosed,78652,Single Family,Ownership,0,-97.807296,30.124392,,
5537,4910 East 7th Street Multifamily,"OH Gonzales GP, LLC","OH Gonzales GP, LLC",4910 East 7th Street,78702,Multifamily,Rental,0,-97.69879,30.254586,,
5535,Norwood Estates,"LDG Development, LLC",LDG Development LLC,914/916 Norwood Park Blvd,78753,Multifamily,Rental,0,-97.69434137,30.34135063,,
5534,Fairfield at South Lamar,FF Realty IV LLC,FF Realty IV LLC,1515 South Lamar Blvd,78704,Multifamily,Rental,0,-97.76444,30.25154,,
5533,1200 W 25th Street,"2501 N Lamar, LLC","2501 N Lamar, LLC",2500 Longview Street,78750,Multifamily,Rental,0,-97.75105,30.29015,,
5532,6705 N Lamar,6705 Lamar Village LLC,6705 Lamar Village LLC,6705 N Lamar Blvd,78752,Multifamily,Rental,0,-97.7203,30.33499,,
5529,The 900 Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,Undisclosed,78704,Multifamily,Ownership,0,-97.752302,30.254741,,
5528,The 900 Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,Undisclosed,78704,Multifamily,Ownership,0,-97.752302,30.254741,,
5527,The 900 Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,Undisclosed,78704,Multifamily,Ownership,0,-97.752302,30.254741,,
5526,The 900 Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,Undisclosed,78704,Multifamily,Ownership,0,-97.752302,30.254741,,
5524,The 900 Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,Undisclosed,78704,Multifamily,Ownership,0,-97.752302,30.254741,,
5522,CalAtlantic - SF - Section 9 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.698522,30.297867,,
5521,CalAtlantic - SF - Section 9 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.69852,30.297869,,
5513,Laurel Creek,"Foundation Communities, Inc","Foundation Communities, Inc.",11704 N Lamar Blvd,78753,Multifamily,Rental,0,-97.684527,30.386674,,
5511,The Abali,Saigebrood Development and O-SDA Industries,Saigebrook Development and O-SDA Industries,4611 N IH 35,78744,Multifamily,Rental,0,-97.71283,30.304665,,
5510,Roosevelt Gardens,"Project Transitions, Inc","Project Transitions, Inc",5606 Roosevelt Avenue,78756,Multifamily,Rental,0,-97.73246,30.32791,,
5509,Pacesetter Homes - SF - Section 2 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5508,Dream Finders - SF - Section 1 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5507,Taylor Morrison - SF - Section 2 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5506,Perry Homes - SF - Section 2 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5505,David Weekley - SF - Section 2 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5504,Meritage Homes - SF - Section 2 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5503,Brookfield Homes - SF - Section 2 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5502,Dream Finders - SF - Section 1 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5501,AVI Homes - SF - Section 1 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
5499,5700 East Riverside Apartments,5700 East Riverside Associates LLC,5700 East Riverside Associates LLC,5700 East Riverside Drive,78741,Multifamily,Rental,0,-97.708942,30.22839,,
5497,2614 Rio Grande,Capstone Collegiate-Communities,Capstone Collegiate-Communities,2614 Rio Grande and 2611 Salado,78705,Multifamily,Rental,0,-97.74479,30.29174,,
5496,1900 Block Nueces,"Parallel 1900 Block Nueces, LLC","Parallel 1900 Block Nueces, LLC",2020 Nueces Street,78705,Multifamily,Rental,0,-97.7443,30.28375,,
5495,TRG N Lamar,"TRG North Lamar, L.P.","TRG North Lamar, L.P.",5629 N Lamar Blvd,78751,Multifamily,Rental,0,-97.726352,30.32528,,
5494,Moxy Hotel,,White Lodging Services Corp,2552 Guadalupe Street,78705,Non-Residential,Non-Residential,0,-97.74165,30.290178,,
5493,Muskin Company - SF - Section 10 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697617,30.295389,,
5492,1127 Tillery,Austin Housing Finance Corporation,Austin Housing Finance Corporation,1127 Tillery Street,78702,Non-Residential,Non-Residential,0,-97.70067,30.26851,,
5490,"Muskin Company - Duplexes - Section 10 (RMMA MDA)
RMMA - MDA","Catellus Austin, LLC",Catellus Austin LLC,Multiple Addresses,78723,Duplex,Rental,0,-97.697802,30.295735,,
5489,Austin Proper (GWTP MDA),TCC/CVI Development Group,"TC Green Water Master Developer, LLC",Undisclosed,78701,Multifamily,Ownership,0,-97.749835,30.266232,,
5488,Granada,Journeyman Group,"JCI Residential, LLC",601 East Powell Lane,78753,Single Family,Rental,0,-97.699098,30.345105,,
5487,2008 East 10th Street Unit B,Austin Housing Finance Corporation,Austin Housing Finance Corporation,2008 E 10th Street,78702,Single Family,Rental,0,-97.718991,30.264686,,
5486,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697877,30.300233,,
5485,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697878,30.300232,,
5484,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697878,30.300233,,
5483,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697879,30.300233,,
5482,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697878,30.300234,,
5481,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.69788,30.300233,,
5480,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697879,30.300232,,
5479,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697879,30.300233,,
5478,Austin Habitat for Humanity - SF -Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697879,30.300232,,
5477,Austin Habitat for Humanity - SF - Section 10B (RMMA-MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697879,30.300232,,
5476,Austin Habitat for Humanity - SF - Section 10B (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697882,30.300234,,
5475,Nexus East,"720 Airport Partners, LLC","Spicewood Investments, Ltd and ABP Interests, Ltd",720 Airport Boulevard,78702,Multifamily,Rental,0,-97.693218,30.252779,,
5474,2001 S 1st,Austin Wellspring Mgt LLC,PSW Real Estate,501 W Johanna Street,78704,Multifamily,Rental,0,-97.756752,30.245508,,
5473,La Vista de Lopez,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,809 East 9th Street,78702,Multifamily,Rental,0,-97.732843,30.268078,,
5472,6th + Guadalupe,Alpine Guadalupe LLC,Alpine Guadalupe LLC,600 Guadalupe Street,78702,Multifamily,Rental,0,-97.746472,30.269361,,
5471,AHFC - SF,Austin Housing Finance Corporation,Unknown,2008 E 10th Street,78702,Single Family,Rental,0,-97.71899,30.264686,,
5470,AHFC - SF,Austin Housing Finance Corporation,Unknown,7212 Providence Avenue,78752,Single Family,Rental,0,-97.696935,30.330556,,
5468,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1626 E 10th Street,78702,Single Family,Rental,0,-97.723066,30.266016,,
5467,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1622 E 10th Street,78702,Single Family,Rental,0,-97.723201,30.266259,,
5466,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1624 E 10th Street,78702,Single Family,Rental,0,-97.723095,30.266176,,
5464,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1625 E 10th Street,78702,Single Family,Rental,0,-97.723292,30.2657,,
5463,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1619 E 10th Street,78702,Single Family,Rental,0,-97.72366,30.265931,,
5462,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1617 E 10th Street,78702,Single Family,Rental,0,-97.723837,30.265945,,
5461,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1623 E 11th Steet,78723,Single Family,Rental,0,-97.723054,30.266717,,
5460,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1627 E 11th Street,78723,Single Family,Rental,0,-97.72279,30.2666,,
5459,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1625 E 11th Street,78702,Single Family,Rental,0,-97.722927,30.266657,,
5458,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1621 E 11th Street,78702,Single Family,Rental,0,-97.723149,30.266767,,
5457,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1609 E 9th Street,78702,Single Family,Rental,0,-97.724708,30.265297,,
5456,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1607 E 9th Street,78702,Single Family,Rental,0,-97.724877,30.265309,,
5455,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1605 E 9th Street,78702,Single Family,Rental,0,-97.724973,30.26536,,
5454,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1600 E 9th Street,78702,Single Family,Rental,0,-97.725015,30.265715,,
5453,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1602 E 9th Street,78702,Single Family,Rental,0,-97.724932,30.265855,,
5451,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1608 E 9th Street,78702,Single Family,Rental,0,-97.724501,30.26571,,
5450,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1607 E 10th Street,78702,Single Family,Rental,0,-97.724505,30.266118,,
5449,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1604 E 10th Street,78702,Single Family,Rental,0,-97.724359,30.266661,,
5448,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1608 E 10th Street,78702,Single Family,Rental,0,-97.724124,30.266574,,
5447,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1610 E 10th Street,78702,Single Family,Rental,0,-97.723987,30.266482,,
5446,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1607 E 10th Street,78702,Single Family,Rental,0,-97.724503,30.266121,,
5445,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1605 E 10th Street,78702,Single Family,Rental,0,-97.724673,30.266166,,
5444,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1603 E 10th Street,78702,Single Family,Rental,0,-97.724708,30.266283,,
5443,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1611 E 11th Street,78702,Single Family,Rental,0,-97.7237,30.266957,,
5442,Heritage Heights,"Austin Inner-City Redevelopment Phase I, Ltd.",Unknown,1609 E 11th Street,78702,Single Family,Rental,0,-97.72386,30.267028,,
5441,Timbers Apartments,"Timbers Clayton 104 Apartments, L.P.",Unknown,1034 Clayton Lane,78723,Multifamily,Rental,0,-97.703606,30.319351,(512) 459-1038,tamail@chavesfoundation.org#mailto:tamail@chavesfoundation.org#
5440,Primrose at Shadow Creek (aka Arbors Creekside),"Arbors Housing Partners, Ltd.",Unknown,1026 Clayton Lane,78723,Multifamily,Rental,0,-97.704317,30.319659,(512) 418-1525,shadowcreekmgr@goodharbormgmt.com#mailto:shadowcreekmgr@goodharbormgmt.com#
5439,Villas on Sixth,"Villas on Sixth Housing Associates, L.P.",Unknown,2011 E 6th Street,78702,Multifamily,Rental,0,-97.720197,30.260334,(512) 314-5483,villasonsixth@gres.com#mailto:villasonsixth@gres.com#
5437,Fairway Village Apartments,"Austin Fairway Village, Ltd.",Unknown,6118 Fairway Street,78741,Multifamily,Rental,0,-97.702422,30.229618,(512) 386-8888,riversidetownhomes@related.com#mailto:riversidetownhomes@related.com#
5436,Rosemont at Oak Valley (fka Pleasant Valley Villas),"Pleasant Valley Villas Housing, L.P.",Unknown,2800 Collins Creek Drive,78741,Multifamily,Rental,0,-97.731191,30.224565,(512) 326-5155,Rosemontlease@macdonald-companies.com#mailto:Rosemontlease@macdonald-companies.com#
5435,Runnymeade Apartments,"SAAHC Runnymeade Apartments, L.P.",Unknown,1101 Rutland Drive,78758,Multifamily,Rental,0,-97.702696,30.366887,(512) 836-9711,runnymedeapartments@questami.com#mailto:runnymedeapartments@questami.com#
5434,Santa Maria Village Apartments,"Austin Santa Maria Village, Ltd.",Unknown,8071 N Lamar Boulevard,78753,Multifamily,Rental,0,-97.711261,30.34861,(512) 821-6102,
5433,The Heights on South Congress (fka South Congress Village),"South Congress Apartments, L.P.",Unknown,2703 S Congress Avenue,78704,Multifamily,Rental,0,-97.756111,30.235242,(512) 441-1437,
5432,The Reserve at Walnut Creek (fka Springdale Apartments),"Springdale Apartments, L.P.",Unknown,8038 Exchange Drive,78754,Multifamily,Rental,0,-97.663242,30.33265,(512) 926-6565,berlina.washington@rpmliving.com#mailto:berlina.washington@rpmliving.com#
5418,Muskin Company - SF - Section 10 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.697802,30.295735,,
5417,Rebekah Baines Johnson Center,"Southwest Strategies Group, Momark Development and Austin Geriatric Center",,36 Comal Street,78723,Multifamily,Rental,0,-97.733152,30.253439,,
